,ITEM TYPE,ITEM CODE,WAREHOUSE SALES,WAREHOUSE SALES,WAREHOUSE SALES,WAREHOUSE SALES,RETAIL SALES,RETAIL SALES,RETAIL SALES,RETAIL SALES,RETAIL TRANSFERS,RETAIL TRANSFERS,RETAIL TRANSFERS,RETAIL TRANSFERS
,,,min,max,mean,sum,min,max,mean,sum,min,max,mean,sum
13772,WINE,321454,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13773,WINE,321479,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13774,WINE,321496,0.0,0.0,0.0,0.0,0.83,0.83,0.83,0.83,1.0,1.0,1.0,1.0
13775,WINE,321503,1.0,4.0,2.4444444444444446,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13776,WINE,321516,1.0,4.0,2.6666666666666665,24.0,0.33,1.83,0.6511111111111112,5.86,0.0,2.0,0.5555555555555556,5.0
13777,WINE,321519,1.0,2.0,1.4285714285714286,10.0,0.0,0.66,0.22142857142857145,1.55,0.0,1.0,0.14285714285714285,1.0
13778,WINE,321523,0.0,2.0,0.8333333333333334,5.0,0.0,0.08,0.02666666666666667,0.16,0.0,1.0,0.3333333333333333,2.0
13779,WINE,321533,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13780,WINE,321537,1.0,6.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13781,WINE,321546,1.0,4.0,2.2857142857142856,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13782,WINE,321558,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13783,WINE,321567,0.0,3.0,0.7142857142857143,5.0,0.0,0.32,0.11571428571428573,0.81,0.0,1.0,0.2857142857142857,2.0
13784,WINE,321575,0.0,3.0,1.1,11.0,0.0,1.06,0.27,2.7,0.0,1.0,0.2,2.0
13785,WINE,321579,1.0,2.0,1.4,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13786,WINE,321586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.08,0.08
13787,WINE,321588,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13788,WINE,321599,1.0,2.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13789,WINE,321603,1.0,7.0,3.86,30.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13790,WINE,321606,1.0,6.0,2.4444444444444446,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13791,WINE,321608,1.0,13.0,4.111111111111111,37.0,0.0,0.57,0.08111111111111109,0.7299999999999999,0.0,0.0,0.0,0.0
13792,WINE,321617,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13793,WINE,321619,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13794,WINE,321626,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13795,WINE,321628,1.0,2.0,1.625,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13796,WINE,321637,1.0,5.0,2.5,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13797,WINE,321641,0.0,0.0,0.0,0.0,0.08,0.17,0.14500000000000002,0.5800000000000001,0.0,0.0,0.0,0.0
13798,WINE,321656,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13799,WINE,321661,0.0,0.0,0.0,0.0,0.08,1.06,0.34857142857142864,2.4400000000000004,0.0,1.0,0.14285714285714285,1.0
13800,WINE,321672,0.0,1.0,0.3333333333333333,1.0,0.0,1.34,0.5033333333333333,1.51,0.0,0.0,0.0,0.0
13801,WINE,321677,0.0,3.0,0.5714285714285714,4.0,0.04,0.57,0.2542857142857143,1.7799999999999998,0.0,1.0,0.2857142857142857,2.0
13802,WINE,321690,1.0,2.0,1.2857142857142858,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13803,WINE,321696,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13804,WINE,321698,0.0,8.0,3.111111111111111,28.0,0.08,0.73,0.39222222222222225,3.5300000000000002,0.0,1.0,0.4444444444444444,4.0
13805,WINE,321724,2.0,4.0,2.6666666666666665,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13806,WINE,321725,1.0,4.0,2.3333333333333335,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13807,WINE,321727,1.0,3.0,1.75,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13808,WINE,321739,1.0,8.0,2.857142857142857,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13809,WINE,321742,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13810,WINE,321748,1.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13811,WINE,321757,0.0,0.0,0.0,0.0,0.16,0.16,0.16,0.16,0.0,0.0,0.0,0.0
13812,WINE,321802,0.0,0.0,0.0,0.0,0.0,0.41,0.18,0.8999999999999999,0.0,1.0,0.2,1.0
13813,WINE,321806,0.0,24.0,16.0,160.0,0.0,5.22,2.905,29.049999999999997,2.0,13.0,4.1,41.0
13814,WINE,321808,0.0,26.0,16.9,169.0,0.0,6.87,3.368,33.68,1.0,16.0,5.15,51.5
13815,WINE,321814,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13816,WINE,321828,0.0,12.0,4.4,44.0,0.0,5.94,3.9859999999999998,39.86,0.0,18.0,4.2,42.0
13817,WINE,321834,2.0,3.0,2.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13818,WINE,321835,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13819,WINE,321857,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13820,WINE,321863,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13821,WINE,321865,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13822,WINE,321870,0.0,1.0,0.2,2.0,0.0,2.68,1.441,14.41,0.0,2.0,1.2,12.0
13823,WINE,321879,0.0,17.0,10.692,106.92,0.0,11.02,6.462000000000001,64.62,3.0,10.0,6.725,67.25
13824,WINE,321881,0.0,22.0,14.2,142.0,0.0,34.49,19.897,198.97,9.0,41.0,21.817,218.17000000000002
13825,WINE,321883,0.0,29.0,13.5,135.0,0.0,13.18,7.933000000000002,79.33000000000001,4.0,14.0,9.3,93.0
13826,WINE,321886,0.0,50.0,18.0,180.0,0.0,33.26,19.858999999999998,198.58999999999997,15.0,32.0,21.5,215.0
13827,WINE,321890,0.0,0.0,0.0,0.0,0.08,0.57,0.34199999999999997,1.7099999999999997,0.0,2.0,0.4,2.0
13828,WINE,321895,0.0,0.0,0.0,0.0,0.08,0.5,0.196,0.98,0.0,0.0,0.0,0.0
13829,WINE,321912,0.0,7.0,2.75,22.0,0.17,8.08,1.8762499999999998,15.009999999999998,0.0,11.0,2.125,17.0
13830,WINE,321919,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13831,WINE,321925,0.0,13.0,4.2,42.0,0.0,3.97,1.4360000000000002,14.360000000000001,0.0,5.0,1.7,17.0
13832,WINE,321937,1.0,3.0,1.6,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13833,WINE,321939,1.0,3.0,1.5555555555555556,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13834,WINE,321946,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13835,WINE,321948,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13836,WINE,321950,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13837,WINE,321954,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13838,WINE,321959,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13839,WINE,321963,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13840,WINE,321965,1.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13841,WINE,321970,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13842,WINE,321975,0.0,3.0,1.4,14.0,0.0,1.22,0.5930000000000001,5.930000000000001,-1.67,1.0,0.11600000000000002,1.1600000000000001
13843,WINE,321988,1.0,2.0,1.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13844,WINE,321997,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13845,WINE,322001,0.0,0.0,0.0,0.0,0.08,0.08,0.08,0.08,0.0,0.0,0.0,0.0
13846,WINE,322005,0.0,1.0,0.2,2.0,0.0,3.94,2.0330000000000004,20.330000000000002,0.0,4.0,1.5,15.0
13847,WINE,322012,0.0,0.0,0.0,0.0,0.08,0.4,0.21333333333333335,0.64,0.0,0.0,0.0,0.0
13848,WINE,322018,0.0,0.0,0.0,0.0,0.08,0.67,0.23428571428571426,1.64,0.0,0.0,0.0,0.0
13849,WINE,322022,0.0,0.0,0.0,0.0,0.08,1.0,0.54,1.08,0.0,0.0,0.0,0.0
13850,WINE,322033,0.0,0.0,0.0,0.0,0.0,0.49,0.135,0.81,0.0,1.0,0.16666666666666666,1.0
13851,WINE,322039,0.0,80.0,40.0,400.0,0.0,12.1,2.259,22.59,0.0,13.0,2.4,24.0
13852,WINE,32204,0.0,13.0,8.7,87.0,0.0,11.13,2.428,24.279999999999998,0.0,4.0,1.4,14.0
13853,WINE,322045,0.0,6.0,2.9,29.0,0.0,14.78,7.496,74.96000000000001,6.0,17.0,8.692,86.92
13854,WINE,322047,1.0,2.0,1.2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13855,WINE,322061,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13856,WINE,322065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13857,WINE,322069,1.0,7.0,4.285714285714286,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13858,WINE,322084,0.0,1.0,0.6666666666666666,2.0,0.0,0.5,0.22333333333333336,0.67,0.0,0.0,0.0,0.0
13859,WINE,322088,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13860,WINE,322092,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13861,WINE,322095,1.0,7.0,2.4285714285714284,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13862,WINE,322096,1.0,4.0,2.2,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13863,WINE,322106,1.0,5.0,2.75,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13864,WINE,322108,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13865,WINE,322118,0.0,1.0,0.5,2.0,0.08,0.49,0.1825,0.73,0.0,0.0,0.0,0.0
13866,WINE,32212,0.0,1.0,0.125,1.0,0.17,0.83,0.3775,3.02,0.0,1.0,0.375,3.0
13867,WINE,322120,0.0,3.0,0.5,3.0,0.16,5.72,1.8499999999999999,11.1,0.0,4.0,0.6666666666666666,4.0
13868,WINE,322123,0.0,10.0,3.3333333333333335,30.0,0.08,1.23,0.4433333333333334,3.9900000000000007,0.0,1.0,0.1111111111111111,1.0
13869,WINE,322124,0.0,1.0,0.16666666666666666,1.0,0.33,2.18,0.785,4.71,0.0,1.0,0.6666666666666666,4.0
13870,WINE,322138,0.0,2.0,0.875,7.0,0.16,1.86,0.7437500000000001,5.950000000000001,0.0,2.0,0.375,3.0
13871,WINE,322140,0.0,1.0,0.375,3.0,0.08,0.64,0.24124999999999996,1.9299999999999997,0.0,0.0,0.0,0.0
13872,WINE,322145,0.0,6.0,3.2222222222222223,29.0,0.24,12.65,4.626666666666667,41.64,0.0,15.0,5.777777777777778,52.0
13873,WINE,322146,1.0,3.0,1.6666666666666667,5.0,0.0,0.08,0.02666666666666667,0.08,0.0,0.0,0.0,0.0
13874,WINE,322149,0.0,0.0,0.0,0.0,0.25,0.32,0.28500000000000003,0.5700000000000001,0.0,0.0,0.0,0.0
13875,WINE,322151,0.0,4.0,1.4444444444444444,13.0,0.0,0.9,0.15444444444444447,1.3900000000000001,0.0,1.0,0.21333333333333332,1.92
13876,WINE,322154,0.0,1.0,0.4,2.0,0.0,0.17,0.1,0.5,0.0,0.0,0.0,0.0
13877,WINE,322168,0.0,4.0,2.125,17.0,0.0,0.73,0.10124999999999999,0.8099999999999999,0.0,0.0,0.0,0.0
13878,WINE,322169,1.0,2.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13879,WINE,322171,10.0,25.0,17.11111111111111,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13880,WINE,322174,0.0,0.0,0.0,0.0,0.0,0.84,0.3088888888888889,2.78,0.0,0.33,0.03666666666666667,0.33
13881,WINE,322175,0.0,0.0,0.0,0.0,0.17,0.51,0.255,2.04,0.0,0.0,0.0,0.0
13882,WINE,322177,0.0,4.0,1.3333333333333333,4.0,0.08,0.5,0.22,0.66,0.0,1.0,0.3333333333333333,1.0
13883,WINE,322179,1.0,5.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13884,WINE,322186,0.0,4.0,1.4,14.0,0.0,0.65,0.17099999999999999,1.71,0.0,2.0,0.2,2.0
13885,WINE,322188,0.0,1.0,0.5714285714285714,4.0,0.0,0.24,0.06857142857142857,0.48000000000000004,0.0,0.0,0.0,0.0
13886,WINE,322198,0.0,1.0,0.125,1.0,0.34,4.03,1.43125,11.45,0.0,1.0,0.375,3.0
13887,WINE,32220,0.0,0.0,0.0,0.0,0.17,0.84,0.372,1.86,0.0,1.0,0.2,1.0
13888,WINE,322227,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13889,WINE,322230,1.0,5.0,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13890,WINE,322237,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13891,WINE,322248,0.0,0.0,0.0,0.0,0.17,0.33,0.21000000000000002,0.8400000000000001,0.0,0.0,0.0,0.0
13892,WINE,322281,0.0,3.0,1.5714285714285714,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13893,WINE,322292,0.0,0.0,0.0,0.0,0.08,0.08,0.08,0.08,0.0,0.0,0.0,0.0
13894,WINE,322299,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13895,WINE,322312,0.0,2.0,0.8,4.0,0.0,0.17,0.05,0.25,0.0,1.0,0.2,1.0
13896,WINE,322314,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13897,WINE,322318,1.0,3.0,1.8571428571428572,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13898,WINE,322322,0.0,5.0,3.3,33.0,0.0,6.05,2.039,20.39,0.0,4.0,1.2,12.0
13899,WINE,322323,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13900,WINE,322348,0.0,28.0,20.3,203.0,0.0,1.7,0.7110000000000001,7.11,0.0,2.0,0.575,5.75
13901,WINE,322351,0.0,0.0,0.0,0.0,0.0,0.67,0.28,0.8400000000000001,0.0,1.0,0.3333333333333333,1.0
13902,WINE,322370,0.0,0.0,0.0,0.0,0.08,0.4,0.215,1.29,0.0,0.0,0.0,0.0
13903,WINE,322376,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13904,WINE,322377,0.0,0.0,0.0,0.0,0.0,0.08,0.04,0.08,0.0,0.0,0.0,0.0
13905,WINE,322379,0.0,1.0,0.6666666666666666,2.0,0.0,0.16,0.08,0.24,0.0,0.0,0.0,0.0
13906,WINE,322383,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13907,WINE,322390,0.0,3.0,0.42857142857142855,3.0,0.08,0.89,0.3585714285714286,2.5100000000000002,0.0,0.0,0.0,0.0
13908,WINE,322405,0.0,14.0,3.111111111111111,28.0,0.24,1.74,0.6177777777777779,5.5600000000000005,0.0,3.0,0.7777777777777778,7.0
13909,WINE,322412,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13910,WINE,322426,0.0,0.0,0.0,0.0,0.0,0.17,0.08333333333333333,0.25,-1.0,0.0,-0.3333333333333333,-1.0
13911,WINE,322428,0.0,2.0,0.5,4.0,0.08,4.1,1.735,13.88,0.0,1.0,0.125,1.0
13912,WINE,322430,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13913,WINE,322433,0.0,1.0,0.2222222222222222,2.0,0.4,2.21,1.0211111111111113,9.190000000000001,0.0,4.0,1.1111111111111112,10.0
13914,WINE,322437,0.0,0.0,0.0,0.0,0.0,0.08,0.04,0.08,-0.67,0.0,-0.335,-0.67
13915,WINE,322442,1.0,2.0,1.2857142857142858,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13916,WINE,322459,1.0,2.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13917,WINE,322469,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13918,WINE,322479,0.0,2.0,0.8571428571428571,6.0,0.0,0.16,0.05714285714285715,0.4,0.0,0.0,0.0,0.0
13919,WINE,322497,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13920,WINE,322499,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13921,WINE,322503,1.0,2.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13922,WINE,322525,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13923,WINE,322532,1.0,2.0,1.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13924,WINE,322538,1.0,3.0,1.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13925,WINE,322550,0.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0
13926,WINE,322555,9.0,41.0,18.88888888888889,170.0,0.0,1.5,0.7188888888888889,6.47,0.0,3.0,0.5555555555555556,5.0
13927,WINE,322557,1.0,3.0,1.8571428571428572,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13928,WINE,322563,7.0,18.0,12.88888888888889,116.0,0.0,0.33,0.03666666666666667,0.33,0.0,0.0,0.0,0.0
13929,WINE,322564,1.0,2.0,1.375,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13930,WINE,322566,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13931,WINE,322573,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13932,WINE,322592,0.0,1.0,0.3333333333333333,1.0,0.0,0.75,0.3333333333333333,1.0,0.0,1.0,0.3333333333333333,1.0
13933,WINE,322594,1.0,2.0,1.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13934,WINE,322596,1.0,2.0,1.3333333333333333,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13935,WINE,322602,1.0,14.0,5.285714285714286,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13936,WINE,322613,1.0,7.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13937,WINE,322619,0.0,2.0,0.4,4.0,0.0,6.63,3.628,36.28,2.0,9.0,3.7,37.0
13938,WINE,322623,1.0,4.0,2.2,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13939,WINE,322627,1.0,3.0,1.6666666666666667,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13940,WINE,32263,0.0,4.0,1.4444444444444444,13.0,0.24,6.54,2.1766666666666667,19.59,0.0,3.0,1.1111111111111112,10.0
13941,WINE,322630,0.0,5.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13942,WINE,322641,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13943,WINE,322653,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13944,WINE,322664,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13945,WINE,322681,0.0,4.0,1.5,15.0,0.0,2.56,1.48,14.8,-1.0,3.0,0.7,7.0
13946,WINE,322690,6.0,17.0,11.444444444444445,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13947,WINE,322695,0.0,4.0,0.75,6.0,0.0,0.5,0.3125,2.5,0.0,2.0,0.5,4.0
13948,WINE,322697,0.0,0.0,0.0,0.0,0.17,0.5,0.28,0.8400000000000001,0.0,0.0,0.0,0.0
13949,WINE,322699,1.0,2.0,1.6666666666666667,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13950,WINE,322701,0.0,4.0,2.1666666666666665,13.0,0.0,0.58,0.15,0.8999999999999999,0.0,0.0,0.0,0.0
13951,WINE,322748,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13952,WINE,322759,0.0,3.0,1.2222222222222223,11.0,0.08,0.99,0.33555555555555555,3.02,0.0,1.0,0.2222222222222222,2.0
13953,WINE,322768,-2.0,6.0,1.3,13.0,0.0,9.54,2.6759999999999997,26.759999999999998,1.0,9.0,2.8,28.0
13954,WINE,322769,0.0,0.0,0.0,0.0,0.0,0.25,0.1225,0.49,-0.08,0.0,-0.02,-0.08
13955,WINE,322772,1.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13956,WINE,322777,0.0,0.0,0.0,0.0,0.17,0.33,0.25,0.5,0.0,0.0,0.0,0.0
13957,WINE,322779,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13958,WINE,322781,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13959,WINE,322786,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13960,WINE,322810,1.0,9.0,3.111111111111111,28.0,-0.42,0.92,0.3655555555555556,3.29,0.0,1.0,0.3333333333333333,3.0
13961,WINE,322837,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13962,WINE,322852,1.5,1.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13963,WINE,322861,0.0,0.0,0.0,0.0,0.08,0.24,0.14666666666666667,0.88,0.0,0.0,0.0,0.0
13964,WINE,322863,1.0,5.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13965,WINE,322866,-1.0,3.0,0.8333333333333334,5.0,0.0,1.14,0.22999999999999998,1.38,0.0,1.0,0.16666666666666666,1.0
13966,WINE,322879,0.0,3.0,1.1666666666666667,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13967,WINE,322899,3.0,4.0,3.3333333333333335,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13968,WINE,322923,0.0,12.0,5.111111111111111,46.0,0.0,3.13,1.1066666666666667,9.96,0.0,6.0,1.2222222222222223,11.0
13969,WINE,322925,0.0,3.0,2.0,8.0,0.0,0.16,0.04,0.16,0.0,1.0,0.25,1.0
13970,WINE,322933,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13971,WINE,322940,0.0,1.0,0.2,1.0,0.0,1.01,0.434,2.17,0.0,2.0,0.6,3.0
13972,WINE,322942,0.0,2.0,0.75,6.0,0.0,0.24,0.10999999999999999,0.8799999999999999,0.0,1.0,0.125,1.0
13973,WINE,322951,1.0,3.0,1.8333333333333333,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13974,WINE,322953,1.0,3.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13975,WINE,322956,1.0,4.0,1.6,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13976,WINE,322970,1.0,3.0,1.6666666666666667,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13977,WINE,32298,0.0,6.0,3.7,37.0,0.0,4.71,2.468,24.68,1.0,6.0,3.0,30.0
13978,WINE,323005,0.0,0.0,0.0,0.0,0.0,2.42,0.5660000000000001,2.83,0.0,1.0,0.2,1.0
13979,WINE,323011,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13980,WINE,323014,0.0,0.0,0.0,0.0,0.42,0.42,0.42,0.42,0.0,0.0,0.0,0.0
13981,WINE,323031,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13982,WINE,323033,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,1.0
13983,WINE,323042,0.0,3.0,1.2,12.0,0.0,3.85,1.4400000000000002,14.400000000000002,1.0,5.0,1.8,18.0
13984,WINE,323051,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13985,WINE,323076,11.0,47.0,22.88888888888889,206.0,0.0,7.03,1.6911111111111112,15.22,0.0,3.0,0.8888888888888888,8.0
13986,WINE,323078,1.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13987,WINE,323123,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13988,WINE,323124,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13989,WINE,323136,0.0,0.0,0.0,0.0,0.0,4.03,1.31,13.1,0.0,2.0,0.4,4.0
13990,WINE,323173,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13991,WINE,323184,1.0,2.0,1.2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13992,WINE,323186,0.0,1.0,0.1111111111111111,1.0,0.0,1.3,0.41333333333333333,3.72,0.0,9.0,1.1111111111111112,10.0
13993,WINE,323191,0.0,2.0,0.8888888888888888,8.0,0.0,1.38,0.5666666666666667,5.1,0.0,10.0,1.3333333333333333,12.0
